# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376041308537779450e+08,3.047634844680284782e+00,1.708457685258767640e+02,3.895096167702656764e+00
3.376041309292287230e+08,1.834763650542741598e+00,1.709818499848342128e+02,3.988098471399670775e+00
3.376041309540598989e+08,2.081824792722350992e+00,1.710247006727176995e+02,3.884322503677296812e+00
3.376041309766001105e+08,2.028656299217572734e+00,1.708738104720417255e+02,3.945980837957710818e+00
3.376041311356410980e+08,1.909406119152674330e+00,1.709583875392346499e+02,3.961353325624043631e+00
3.376041312005285025e+08,1.878836179513431848e+00,1.709511701177632972e+02,3.979028659298523340e+00
3.376041312489503026e+08,1.834780428136734587e+00,1.708728732386194622e+02,3.915594451299120760e+00
3.376041312605820298e+08,2.114855881901639201e+00,1.709705831216950287e+02,3.803214758803702189e+00
3.376041312676953077e+08,3.195899353465752490e+00,1.710519371200427088e+02,3.847618803615192373e+00
3.376041312872859240e+08,1.940744039336531834e+00,1.708822952613488724e+02,3.970143540123625581e+00
3.376041314685686231e+08,1.736568738404076662e+00,1.708578688122400422e+02,3.890737758705801408e+00
3.376041316641616821e+08,2.365639450788304288e+00,1.709910408741740184e+02,3.831886358200250253e+00
3.376041317385646701e+08,2.407347490150477665e+00,1.710272739317827018e+02,3.842969017035268831e+00
3.376041317605094314e+08,1.953464797752787474e+00,1.709553025550577559e+02,3.997325169410097523e+00
3.376041318686046600e+08,2.851133083964034309e+00,1.710086260911426166e+02,3.926811841902436928e+00
3.376041319367431998e+08,1.704353872515089519e+00,1.709735193174881829e+02,3.826698028478763280e+00
3.376041320251401663e+08,2.055285634445515264e+00,1.709533581044110520e+02,3.892708465343668323e+00
3.376041322560349703e+08,2.152734676273171388e+00,1.709996443930369026e+02,3.803150250397071552e+00
3.376041325317444801e+08,1.720991652989678267e+00,1.709007441893922419e+02,3.940981917805085999e+00
3.376041326575165987e+08,2.095494595380808178e+00,1.708510291050399417e+02,3.865198554967474109e+00
3.376041328132044673e+08,3.152382168081337976e+00,1.710153305561811692e+02,3.949209012170490585e+00
3.376041329506510496e+08,2.138916935055031221e+00,1.709615022616369515e+02,3.911875882143702743e+00
3.376041332510011196e+08,2.050137353936270834e+00,1.709265934825129989e+02,3.794518166532027781e+00
3.376041332831395864e+08,2.339056791311946437e+00,1.708294347567843374e+02,3.881123693350805315e+00
3.376041334691583514e+08,2.259661796340789230e+00,1.710536866768862865e+02,3.834980724523156859e+00
3.376041335406682491e+08,1.806803391285938254e+00,1.710021054293808618e+02,3.917435226006150906e+00
3.376041335762776136e+08,1.622880457059412862e+00,1.709802609613126947e+02,3.806238743888976650e+00
3.376041336654497385e+08,2.100389723317036328e+00,1.708861200511816776e+02,3.949215249491782043e+00
3.376041337653313875e+08,2.385512769126784782e+00,1.708638161723117150e+02,3.958234331138607232e+00
3.376041338064212203e+08,2.217711400832833579e+00,1.709556875072852051e+02,3.926367194610958400e+00
3.376041339038833380e+08,2.398132906852374013e+00,1.709880557303595197e+02,3.993752706393525198e+00
3.376041344427708387e+08,2.091753216408403837e+00,1.710607960736553252e+02,3.849477067300011601e+00
3.376041345996881127e+08,2.043627950821645278e+00,1.709572268228298810e+02,3.924479084877559032e+00
3.376041346368954778e+08,1.684639598776932701e+00,1.709125313570457081e+02,3.897269236875390952e+00
3.376041346507862806e+08,2.787514888650775902e+00,1.709862494281049123e+02,3.969203595819955410e+00
3.376041347307102680e+08,2.048378544257574596e+00,1.710403010741132732e+02,3.871766910305871168e+00
3.376041348228521347e+08,2.064077484361615422e+00,1.709999004063992345e+02,3.828179161690257626e+00
3.376041348571835756e+08,2.037598238759925184e+00,1.709067226814088087e+02,3.832003042676702442e+00
3.376041349034555554e+08,2.158905979465718161e+00,1.710757507211080508e+02,3.858229889075692753e+00
3.376041350030520558e+08,1.951017423439607823e+00,1.708483321869307190e+02,3.882834675382197620e+00
3.376041351186679602e+08,1.671499382616667972e+00,1.708545133568524363e+02,3.845947487898905504e+00
3.376041353230778575e+08,1.802046208587157139e+00,1.710133961688930526e+02,3.818651182806486410e+00
3.376041353510688543e+08,2.037188128933637099e+00,1.709705970205384631e+02,3.906423042487839226e+00
3.376041354657130241e+08,1.689325067958923343e+00,1.709339629496413693e+02,3.938068238192017123e+00
3.376041354875414968e+08,2.239048985677449366e+00,1.709493723901291276e+02,3.972964571063138273e+00
3.376041355709236860e+08,3.176049447613839227e+00,1.708779366814094942e+02,3.788187635667070285e+00
3.376041358663114309e+08,1.158002927809601204e+02,1.708421303235823530e+02,3.933570695406385376e+00
3.376041360283422470e+08,4.239559709462267278e+01,1.709612306145232026e+02,3.810043404733848948e+00
3.376041361435813904e+08,1.827283357656604990e+00,1.709646335224554718e+02,3.947473969712053776e+00
3.376041361528085470e+08,2.105716848435831068e+00,1.710221559123033330e+02,3.962648579629385548e+00
3.376041361665334702e+08,9.865662409456209758e+00,1.708780687197193515e+02,3.964546271364461472e+00
3.376041362562085986e+08,2.008493056217635520e+00,1.709564815136667164e+02,3.857165991376627190e+00
3.376041363149431348e+08,1.852770074384478383e+00,1.710575154639016091e+02,3.860030585119838875e+00
3.376041367155575156e+08,1.869223684181987366e+00,1.710131458497429264e+02,3.830624881404454118e+00
3.376041368872191310e+08,1.789657291462785516e+00,1.710216064581488240e+02,3.843820023480405190e+00
3.376041369250761867e+08,2.256999251250748184e+00,1.709389243443116584e+02,3.954973105870393191e+00
3.376041372918648720e+08,5.052555963275624151e+01,1.709791937378159048e+02,3.994936621422123579e+00
3.376041372984811664e+08,1.736638360128659686e+00,1.709762220378429163e+02,3.872119369572641023e+00
3.376041373398501277e+08,2.275390115177491790e+00,1.710459604742840440e+02,3.897045834760170635e+00
3.376041373601622581e+08,1.806064898230042681e+00,1.709082328901306482e+02,3.770541052599081233e+00
3.376041374861102104e+08,2.802385381216561555e+00,1.709726943536798274e+02,4.019268551075938056e+00
3.376041375054827332e+08,3.992407096051073356e+00,1.708871018284741581e+02,3.892153760795617146e+00
3.376041375351262093e+08,2.160811272543845973e+00,1.709348572209678707e+02,3.975748811168083208e+00
3.376041381568906307e+08,1.736696766940080572e+00,1.709626656041245099e+02,3.933959045666583609e+00
3.376041382218057513e+08,1.642794572648704543e+00,1.709535830161296701e+02,4.005281169380261019e+00
3.376041385844366550e+08,1.915457108241927831e+00,1.710271659438007816e+02,3.909996583990475560e+00
3.376041386688774228e+08,2.115144300137412170e+00,1.710219248051376155e+02,3.898687607355055373e+00
3.376041388228284121e+08,1.913832066003115617e+00,1.709023805157663674e+02,3.941221153701370827e+00
3.376041389077942371e+08,2.022304525091447758e+00,1.709110834859007753e+02,3.809739620117100323e+00
3.376041389284542203e+08,2.374614069548766970e+00,1.709870890173507121e+02,3.887903775502009829e+00
3.376041393237551451e+08,2.782818043350248960e+00,1.708809093273522706e+02,3.928042676471668493e+00
3.376041395765896440e+08,1.608076831158745224e+00,1.708623030377479779e+02,3.897575984205107869e+00
3.376041396491169930e+08,2.160228252681758221e+00,1.709707893083725594e+02,3.894496163722079629e+00
3.376041396547831297e+08,2.192474853126025636e+00,1.709799289808441358e+02,4.001639488725320604e+00
3.376041397012528777e+08,2.310369708705334091e+00,1.709948877502426967e+02,4.009489367523306314e+00
3.376041397585774660e+08,1.916176098850904230e+00,1.709770390934464785e+02,3.901205935130621860e+00
3.376041399236394763e+08,3.496303045975691415e+00,1.710144279444044741e+02,3.831259553472657675e+00
3.376041399551649690e+08,2.004039258059453932e+00,1.709396326909603374e+02,4.014836728182610059e+00
3.376041400667928457e+08,1.610321039686605449e+00,1.710271914010554326e+02,3.853835183838131506e+00
3.376041401020497084e+08,2.360126397180787539e+00,1.708665971856408134e+02,3.879962682398751639e+00
3.376041401918118596e+08,2.225078814614118716e+00,1.708723314122357806e+02,3.876024573293068709e+00
3.376041402174840569e+08,3.037487049076335932e+00,1.709422838682278893e+02,3.864443677806685518e+00
3.376041402265642285e+08,1.738703627759241144e+00,1.709876821592527563e+02,3.958868572418494214e+00
3.376041402897540331e+08,1.664074090087821700e+00,1.709341178707006463e+02,3.785554374340597050e+00
3.376041403144488931e+08,1.682501548395126223e+00,1.708722210807379440e+02,3.798124564342974185e+00
3.376041403733981848e+08,4.769944813354739921e+01,1.709462750579766634e+02,3.952936115490655489e+00
3.376041403946821094e+08,3.882102745874054683e+00,1.709695017305265594e+02,3.966688918659404983e+00
3.376041407920570374e+08,1.661920501655670845e+00,1.709600816276526416e+02,3.981233139694449807e+00
3.376041408255032897e+08,2.131491113439506258e+00,1.709859996476766071e+02,3.970182617840579908e+00
3.376041409914988875e+08,1.750679910748669688e+00,1.708604335436425856e+02,3.917358583167472652e+00
3.376041410134457350e+08,1.813917667502822129e+00,1.710150532239122754e+02,3.818217073624396107e+00
3.376041410254382491e+08,2.044039804255647130e+00,1.708662367129977326e+02,3.858123497739109897e+00
3.376041410734760165e+08,1.939780318461522324e+00,1.709977233254537623e+02,4.002096570479270810e+00
3.376041412007327676e+08,3.242350535875382178e+01,1.709486284739920734e+02,4.018548943318030808e+00
3.376041415005585551e+08,2.244713751081809150e+00,1.708708063304217717e+02,3.897532032159602089e+00
3.376041415075575113e+08,1.957686253571683910e+00,1.709835073617532260e+02,4.006810661980150456e+00
3.376041416643730998e+08,2.381850910168211932e+00,1.709827423272377871e+02,4.003964781883386337e+00
3.376041416954316497e+08,1.603105371676881719e+00,1.709223572055916236e+02,3.965431464691342889e+00
3.376041417586203218e+08,1.935490279272622516e+00,1.709009517867572754e+02,3.746830722628014865e+00
3.376041418607637286e+08,6.248439777585818256e+00,1.709933668333840444e+02,3.991148501021204442e+00
3.376041418916642070e+08,1.889991766610727986e+00,1.709952314535390201e+02,3.899859413261829832e+00
3.376041419082572460e+08,2.329661176960563296e+00,1.710228442470079244e+02,3.864744697751657299e+00
3.376041420271140933e+08,2.017163355127995050e+00,1.709154934794724738e+02,3.946079616759567532e+00
3.376041420357152820e+08,1.400131344199093064e+01,1.708832623283556984e+02,3.858146491544286238e+00
3.376041422343373895e+08,1.805022736556236573e+00,1.710205861298005630e+02,3.914061951601466749e+00
3.376041422671378851e+08,4.448209940810770746e+01,1.709914309706123277e+02,3.931428339123433702e+00
3.376041422985128760e+08,2.155463723220662153e+00,1.709597309957127607e+02,3.939129033545723857e+00
3.376041423829113245e+08,2.410020845340063111e+00,1.709380685860708979e+02,3.791728487932666258e+00
3.376041425231139660e+08,1.942565058602855110e+00,1.708923963047099619e+02,3.899026233579465206e+00
3.376041426011294723e+08,1.724763644087498049e+00,1.709065819670500161e+02,3.864486219922387278e+00
3.376041426358155012e+08,1.922401674035917996e+00,1.709232544799923232e+02,3.992579202015575479e+00
3.376041426817716360e+08,2.559592717286353292e+00,1.709712161196801787e+02,3.836872282048555682e+00
3.376041429417445064e+08,1.749484628415024279e+00,1.708360718826457116e+02,3.923680557860196316e+00
3.376041430626809001e+08,1.799433753428116844e+00,1.709982484827463907e+02,3.974807630694346727e+00
3.376041431797846556e+08,2.130234999791701167e+00,1.709963798467800586e+02,3.951796416393456468e+00
3.376041432169790864e+08,1.609181194431099859e+00,1.709405865576015913e+02,4.014118758491551198e+00
3.376041432770160437e+08,1.600506957685266629e+00,1.709607165862647662e+02,3.813421911481180260e+00
3.376041432936782837e+08,2.706778913787978524e+00,1.709162733249517885e+02,3.931784775268223786e+00
3.376041433384059668e+08,1.979484852124267835e+00,1.708822805954357307e+02,3.868176678524342549e+00
3.376041433804453611e+08,3.148295466412032440e+01,1.708346045783192437e+02,3.864687379260648203e+00
3.376041433913488984e+08,2.330592343132877886e+00,1.709505147419019693e+02,3.791690220589765570e+00
3.376041434371000528e+08,2.194408629051025628e+00,1.709097370953992083e+02,3.823442897305848298e+00
3.376041435004388690e+08,1.890191769409126588e+00,1.708230533184265312e+02,3.896381570539369399e+00
3.376041436495393515e+08,1.609540030281075174e+00,1.709702785520482280e+02,3.816680246342760263e+00
3.376041436934759021e+08,2.143072710793476610e+00,1.709983318851311935e+02,3.803203935223826715e+00
3.376041438186347485e+08,1.851207549763999705e+00,1.709207586172701099e+02,3.978062103471304400e+00
3.376041440699963570e+08,2.749610561287610722e+01,1.710047795412866662e+02,3.960064205274614668e+00
3.376041441075204015e+08,1.992649179409510252e+00,1.709709151721114608e+02,3.997238905145911403e+00
3.376041441395295858e+08,2.465832680948078615e+00,1.708256804052971063e+02,3.906034499156300743e+00
3.376041445162197948e+08,2.307119199085467365e+00,1.710026351406300762e+02,3.934308001627938811e+00
3.376041448175215125e+08,2.146855471860798392e+00,1.710099196501010397e+02,3.978993192424780556e+00
3.376041448864818811e+08,2.048584052366749120e+00,1.710353464762324052e+02,3.905378987711895622e+00
3.376041449669533372e+08,1.164338723785249243e+02,1.709178891920736305e+02,3.758399091634144540e+00
3.376041450703576207e+08,2.155895423297752966e+00,1.708899064157106125e+02,3.859258036916549894e+00
3.376041451496067047e+08,2.417860374748367125e+00,1.710188013575588855e+02,3.864247400585573367e+00
3.376041452017205358e+08,2.364398538865695176e+00,1.709100129616209074e+02,3.783750136147793430e+00
3.376041453979067802e+08,1.053041952668045695e+02,1.709234273220251623e+02,3.797621501956190304e+00
3.376041454210880399e+08,2.072330694869222611e+00,1.709042776816507967e+02,3.859663544119177114e+00
3.376041454780271649e+08,1.819588616881929521e+00,1.709536844722454703e+02,3.953604108694997787e+00
3.376041455034175515e+08,1.901121265696434692e+00,1.708659554117641051e+02,3.860591188826056008e+00
3.376041458893194199e+08,1.935847794882832540e+00,1.709764069362433361e+02,3.887442685123770669e+00
3.376041459038522840e+08,2.414470582662203935e+00,1.709338679248641881e+02,3.861705883436933995e+00
3.376041459441232085e+08,2.071655845777490512e+00,1.708468713900028320e+02,3.937820504292743884e+00
3.376041459544974566e+08,9.536454652578110824e+01,1.709335212764758865e+02,3.920189516485498959e+00
3.376041461150818467e+08,2.134393346572623251e+00,1.708985863001624352e+02,3.841514471805935305e+00
3.376041461472380161e+08,9.866876883714471802e+00,1.709655901762428414e+02,3.787758411066472597e+00
3.376041463788344264e+08,1.761016934479121776e+00,1.709105779293307421e+02,3.936638218814358492e+00
3.376041464614304900e+08,2.324392061681813004e+00,1.709102558141204042e+02,4.000212630342745435e+00
3.376041465268151760e+08,1.645116337486040692e+00,1.710125218753175034e+02,3.889632439364236305e+00
3.376041466067758799e+08,3.190667577418769163e+00,1.708882213450482368e+02,3.960216171505173133e+00
3.376041468717882037e+08,1.641780873712002986e+00,1.708132826862572813e+02,3.901639012868338252e+00
3.376041470009598136e+08,8.486019191406770190e+00,1.708974773089356916e+02,3.813124871461887722e+00
3.376041470395141840e+08,1.826912232245573975e+00,1.709287729289472679e+02,3.931702462167290246e+00
3.376041472087572217e+08,1.893535315323086277e+00,1.709705050869142724e+02,3.864598231775969950e+00
3.376041474182685614e+08,3.141353788061882035e+00,1.709639591849153817e+02,3.803499208774816509e+00
3.376041474197658896e+08,2.431421084606087746e+00,1.710308575243707594e+02,3.896140598279243861e+00
3.376041474336034060e+08,1.788579936598419629e+00,1.710123357022664266e+02,3.914086277963543914e+00
3.376041475016296506e+08,1.701998720220168071e+00,1.709447549231391861e+02,3.847104088219807316e+00
3.376041475203218460e+08,2.056839110882485500e+00,1.709952412830734829e+02,4.012014247763816321e+00
