# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376037715928504467e+08,6.080742114501784812e+00,1.709084255438432649e+02,3.847123291385017296e+00
3.376037716887015700e+08,2.119144002018489736e+00,1.708248194835397555e+02,3.886696208463865876e+00
3.376037717476743460e+08,5.863634554340845462e+00,1.709546405104152029e+02,3.799563610099518041e+00
3.376037718580127358e+08,2.392507422005281104e+00,1.708445237711663651e+02,3.938225163291109610e+00
3.376037718860630393e+08,2.326098442183103021e+00,1.708540017472111856e+02,3.974416501140361824e+00
3.376037719979777336e+08,6.094260208526176115e+00,1.708454421176562903e+02,3.942593291836756553e+00
3.376037720309524536e+08,2.397451566908523457e+00,1.709214497424012222e+02,3.781974432224319838e+00
3.376037721189308763e+08,5.984058416928266233e+00,1.708858783992700410e+02,3.852066930810896572e+00
3.376037721281759143e+08,5.902725989275565688e+00,1.709300787840394094e+02,3.876978503396546927e+00
3.376037722931744456e+08,5.334335871916084670e+01,1.709962994143198500e+02,3.969479307561364578e+00
3.376037724762758613e+08,6.287230042764075222e+01,1.709584095790669096e+02,4.007107613453095851e+00
3.376037725100725889e+08,1.943981282226179275e+00,1.708896344090682931e+02,3.842482026762918501e+00
3.376037725346693993e+08,1.956670112236319481e+00,1.708599847963804734e+02,3.817946915531920116e+00
3.376037725737065673e+08,1.732587392191649700e+00,1.709989339571019116e+02,3.841898663081144250e+00
3.376037726412192583e+08,6.036713231951290837e+00,1.709707068374057997e+02,3.995723981677913983e+00
3.376037727152059078e+08,2.244492080443238446e+00,1.709180193701264443e+02,3.921142124697586162e+00
3.376037728263196945e+08,5.841253239394210262e+00,1.708223220737766894e+02,3.872120942358771245e+00
3.376037731265224218e+08,2.189014352567980826e+00,1.709235245415860902e+02,3.797393465141844615e+00
3.376037731328449249e+08,1.732857236264375045e+00,1.708517598387881549e+02,3.894166556162116599e+00
3.376037732054198980e+08,2.080686702148427436e+00,1.708534087322688322e+02,3.968280172343699341e+00
3.376037732649037242e+08,1.103415197936320880e+02,1.709928742344588670e+02,3.930325705513461720e+00
3.376037732772778273e+08,5.744664797023815161e+00,1.709434950079024986e+02,3.939923422874769710e+00
3.376037733363605142e+08,6.120979821312418245e+00,1.708763321806863189e+02,3.824763430654066987e+00
3.376037734354990721e+08,5.975069367688875310e+00,1.709506325415139258e+02,3.924631619264477234e+00
3.376037734842566252e+08,6.167578030840908276e+00,1.709185602799045114e+02,3.847007438496820697e+00
3.376037737022204995e+08,5.850553453643505541e+00,1.709970740683814086e+02,3.824602939630422860e+00
3.376037740991944671e+08,6.086573856552528028e+00,1.708465358321811891e+02,3.885646629769689220e+00
3.376037742097484469e+08,8.477242418270391511e+01,1.709389290051615546e+02,3.818611772316558017e+00
3.376037743257808089e+08,1.894361973489284701e+00,1.709981471644305770e+02,3.987700264192201693e+00
3.376037743289827704e+08,2.392831642074596310e+00,1.710099048382468823e+02,3.935943820755221090e+00
3.376037744405168295e+08,1.995960169294837883e+00,1.709627631615182963e+02,3.793034770593417537e+00
3.376037744579723477e+08,6.063830259375574627e+00,1.709699584751863881e+02,3.919430594442967930e+00
3.376037744762832522e+08,6.050267124567703547e+00,1.709473564988331020e+02,3.856037112562909375e+00
3.376037744867568016e+08,1.607963539847802048e+00,1.709403386285476358e+02,3.974140296885831702e+00
3.376037744867977500e+08,6.073893127319404783e+00,1.709745955431502864e+02,3.851976371648324182e+00
3.376037745627704859e+08,5.768483659337151792e+00,1.709152344757198421e+02,3.837657940462241513e+00
3.376037745733652711e+08,2.124297846193631045e+00,1.708932148585642778e+02,3.940418702061167622e+00
3.376037745778325796e+08,6.092310543898680208e+00,1.708881233503914245e+02,3.948783230688447166e+00
3.376037745815448165e+08,5.827796480569089610e+00,1.709599270979125833e+02,3.944295925500287403e+00
3.376037746290964484e+08,1.844286512748252393e+00,1.710112772173216626e+02,3.936565667699205573e+00
3.376037746513150930e+08,1.894594755322801527e+00,1.709432253270303192e+02,3.792887016445253501e+00
3.376037746536571980e+08,6.185672618912629872e+00,1.708964660095335830e+02,3.919203810061458348e+00
3.376037747227024436e+08,1.952952583417938204e+00,1.708839829097431959e+02,3.867226152017820606e+00
3.376037747580156922e+08,1.859764800108943739e+00,1.709690142938718225e+02,3.992669966382755842e+00
3.376037749185733199e+08,2.417437478020793673e+00,1.708714351595894527e+02,3.806544860539983421e+00
3.376037749750963449e+08,2.126064335345420719e+00,1.709665195011392314e+02,3.825371489938755865e+00
3.376037751938935518e+08,1.910274898951226596e+00,1.710051240194855211e+02,3.936316586797493855e+00
3.376037752262040377e+08,2.062568935789898639e+00,1.709601560378104352e+02,4.012160990172054298e+00
3.376037752483889461e+08,2.280897210477736081e+00,1.708386066456287722e+02,3.931396901499161878e+00
3.376037752826422453e+08,2.747571688474318563e+01,1.709582801072043878e+02,4.006951747050949031e+00
3.376037754313945770e+08,1.794093045714178380e+00,1.708931230836275574e+02,3.767902119083077928e+00
3.376037754898074269e+08,2.322945430950769552e+00,1.709378688640326232e+02,3.958080079197086931e+00
3.376037754965683818e+08,5.897266150613075020e+00,1.709385895081561841e+02,3.934226226518485081e+00
3.376037755221607089e+08,1.883525646129317943e+00,1.708986320571085855e+02,3.988187098738166014e+00
3.376037755335609317e+08,2.171113946660222283e+00,1.708733416460757439e+02,3.951751054319707634e+00
3.376037755501319766e+08,5.890439211273714726e+00,1.709104531928867914e+02,3.986040129508258367e+00
3.376037755599678755e+08,2.051256576039968582e+00,1.708706911692637505e+02,3.860624358944879653e+00
3.376037756847056746e+08,1.818753774550578628e+00,1.709120858264581386e+02,3.814672162337847894e+00
3.376037757403648496e+08,2.371785762919854879e+00,1.710279597213125840e+02,3.861465331187917016e+00
3.376037757437493801e+08,2.101531950459063491e+00,1.708794701962540330e+02,3.908912835192773105e+00
3.376037757683958411e+08,5.776101030660107938e+00,1.709011491213901195e+02,3.827852605621681281e+00
3.376037757691609263e+08,4.679882677302308025e+01,1.709101310706010111e+02,3.833300432243003986e+00
3.376037759466782808e+08,2.265242243870474681e+00,1.709183754782451672e+02,3.856255493398257794e+00
3.376037759537034035e+08,2.400111977663635709e+00,1.708990911661662437e+02,3.985586263900015247e+00
3.376037759652211070e+08,1.764718500588444483e+00,1.709183302896032330e+02,3.882824891993797767e+00
3.376037760478994250e+08,1.722699874059452574e+00,1.709629918342317012e+02,3.898601011960161067e+00
3.376037761617575288e+08,6.146076459080474841e+00,1.709289105549717362e+02,3.934359585787899238e+00
3.376037762107216716e+08,1.854535535934877633e+00,1.709142476200321141e+02,3.961891366449824314e+00
3.376037762375879288e+08,2.259464349012961115e+00,1.709346490453598051e+02,3.914210005277357851e+00
3.376037763584158421e+08,2.007889975903448310e+00,1.709744340657825319e+02,3.824400014678194459e+00
3.376037763643633723e+08,2.348582873912554714e+00,1.709755031300422843e+02,3.963893407622006926e+00
3.376037763653481007e+08,1.602472040636363948e+00,1.709568175461642738e+02,3.965833913678330713e+00
3.376037763868142366e+08,2.953643245491444524e+00,1.708787438220860508e+02,3.972008558429498848e+00
3.376037764137431383e+08,3.449461152592537605e+00,1.708379273257451132e+02,3.961542731304039222e+00
3.376037764448371530e+08,5.980654757934802390e+00,1.709297156219155340e+02,3.879940752552007766e+00
3.376037765116245151e+08,6.126514979270408112e+00,1.708914747711911843e+02,3.916268698147218785e+00
3.376037765672802329e+08,2.094851582861627648e+00,1.709076549955356654e+02,3.865490442599567977e+00
3.376037765685602427e+08,1.932414421254806891e+00,1.710679797567355536e+02,3.857302916008948479e+00
3.376037765990062356e+08,4.946847655209800365e+01,1.709313437155410895e+02,3.874994011757377343e+00
3.376037766288549900e+08,6.236032347391121888e+00,1.709080492288797757e+02,3.811197077447036285e+00
3.376037766387634873e+08,2.093223128074429340e+00,1.709543500258293705e+02,3.971589554200294359e+00
3.376037766501575112e+08,2.312536291278720402e+00,1.709126552792922382e+02,3.969125574045396565e+00
3.376037767923125029e+08,2.073223248422498610e+00,1.710106396907758040e+02,3.938688960583471843e+00
3.376037768444796801e+08,5.936601562753831551e+00,1.708561670485647426e+02,3.822587663387584822e+00
3.376037769338135123e+08,6.199336976888277562e+00,1.709787354364672183e+02,3.963325204146425307e+00
3.376037770243977904e+08,2.187637235685901071e+00,1.709648747651067708e+02,4.021835352414681708e+00
3.376037770637454391e+08,1.667715811552053395e+00,1.708743311430660299e+02,3.971000243820610454e+00
3.376037771290040612e+08,1.785958308931651750e+00,1.708889769698377279e+02,3.881719386223082324e+00
3.376037772493135929e+08,5.979207910551953553e+00,1.709811472148514895e+02,4.010193838747645678e+00
3.376037772960025072e+08,5.818936122848715975e+00,1.709820837164860734e+02,3.959319452508366144e+00
3.376037774003087878e+08,1.603882388555653238e+00,1.708245403923488368e+02,3.856918401934860796e+00
3.376037774679123759e+08,1.716218007498259812e+00,1.710287594292952065e+02,3.864503614504123608e+00
3.376037774806637764e+08,2.407596285078390963e+00,1.708431228384175142e+02,3.844933979303849281e+00
3.376037776677869558e+08,1.742537794494166903e+00,1.709309016110542530e+02,3.815872945838810981e+00
3.376037778106659651e+08,6.207129151220855512e+00,1.709225238893547498e+02,3.901475030468938066e+00
3.376037778702536821e+08,3.182075247330188006e+01,1.709274903891412123e+02,3.874754433383996055e+00
3.376037779047906995e+08,2.258904231722046241e+00,1.707970577625573014e+02,3.928168938226287654e+00
3.376037779265326858e+08,1.968546006045244434e+00,1.709530402850859616e+02,3.972999181696306170e+00
3.376037779868203402e+08,2.193429101441815021e+00,1.710081503492733930e+02,3.957280307643451511e+00
3.376037781222011447e+08,1.883180681110621091e+00,1.709676931909934581e+02,3.929330938263541295e+00
3.376037781760842800e+08,1.763996687427621834e+00,1.709179272756688306e+02,4.015044592866212625e+00
3.376037781823985577e+08,3.555052201881735652e+00,1.708850405707257210e+02,3.866611077342078762e+00
3.376037782477275729e+08,5.755817735990643058e+00,1.708972009214523951e+02,3.773517204912146372e+00
3.376037784366892576e+08,2.151517320825266033e+00,1.709205643967282242e+02,3.867995827922855678e+00
3.376037784480448365e+08,5.952364356028833292e+00,1.709514186051559363e+02,3.897758771485708706e+00
3.376037784827314615e+08,2.124662595389975817e+00,1.708059603397092303e+02,3.927897562430009870e+00
3.376037784849383831e+08,1.512522305887545144e+02,1.710047215756656271e+02,3.895103421658744125e+00
3.376037785175593495e+08,1.381446999799196647e+02,1.709583416572125714e+02,4.025358825379699468e+00
3.376037785735402107e+08,1.897393402382496097e+00,1.708625058823849656e+02,3.875853075107478674e+00
3.376037785815402269e+08,2.140172361460163764e+00,1.708890632843923925e+02,3.932921967676769714e+00
3.376037787617850304e+08,5.990053038026611709e+00,1.709418093500587759e+02,4.000173728388939587e+00
3.376037787996429801e+08,1.946386550900540913e+00,1.709089190464848969e+02,3.789715958250467143e+00
3.376037788134712577e+08,2.082214082753385487e+00,1.709794858052198947e+02,3.981485307625848957e+00
3.376037788179166913e+08,1.631337699942706498e+00,1.709518753222849909e+02,4.018494978711064647e+00
3.376037788542196751e+08,2.178399436803460709e+00,1.709141557820275352e+02,3.827108092654189164e+00
3.376037788558878899e+08,5.867397218410618009e+00,1.709740753676601344e+02,3.928592107523057653e+00
3.376037788693579435e+08,1.631697793907596949e+00,1.708465805277018603e+02,3.959804778707967099e+00
3.376037789545071721e+08,1.758981125418900948e+00,1.709959475461210445e+02,3.907983475513287619e+00
3.376037795667123795e+08,5.866451154477204000e+00,1.709486611986493187e+02,3.882284574936146093e+00
3.376037797192083001e+08,1.937903545145038375e+00,1.708540915454770470e+02,3.839809055563135676e+00
3.376037797331978679e+08,2.590109058531302111e+01,1.708646386772662424e+02,3.911849002937577868e+00
3.376037797727688551e+08,5.905608685466038565e+00,1.709371177114587397e+02,3.943503283413228644e+00
3.376037798868846893e+08,1.605865553774527221e+00,1.710108291543789960e+02,3.934736344382729456e+00
3.376037801471309066e+08,2.073010398134255361e+00,1.710196770639603869e+02,3.915139866375442868e+00
3.376037802116112113e+08,8.410047838757918726e+01,1.709644508941156005e+02,3.836591062359497428e+00
3.376037802550419569e+08,6.490552305867491611e+01,1.709109400814711250e+02,3.949593299627824905e+00
3.376037802564172745e+08,2.078999047129883593e+00,1.708939724089407832e+02,3.952215503123256202e+00
3.376037804002252817e+08,2.133872610104302847e+00,1.708899295730056735e+02,3.968361377178601490e+00
3.376037804145084620e+08,6.255731129618401276e+00,1.709706870230487823e+02,3.843764218942408828e+00
3.376037806724171042e+08,5.964567015117650861e+00,1.708513055133819591e+02,3.814591925822404583e+00
3.376037807086140513e+08,6.002094153306047453e+00,1.708412487869899508e+02,3.857661630304947575e+00
3.376037808495054245e+08,5.795115580225566276e+00,1.709630987443650554e+02,3.823979159360632263e+00
3.376037810344625711e+08,2.370735965730834671e+00,1.709823315095084126e+02,3.913398795703063815e+00
3.376037811280562282e+08,2.216472903474411282e+00,1.708135567760277809e+02,3.883629065817767678e+00
3.376037811282670498e+08,6.195474727240946500e+00,1.709787532968917390e+02,3.842492725758229533e+00
3.376037811391826272e+08,2.130560022339028414e+00,1.708479432330739769e+02,3.949012531970177875e+00
3.376037811396638155e+08,2.079919156566278904e+00,1.709032857675030641e+02,3.954387504691299071e+00
3.376037812699549198e+08,1.933998039541208858e+00,1.709402417381343753e+02,4.017761162390008245e+00
3.376037812791082263e+08,1.605440583801515997e+00,1.709872363277807494e+02,3.975950622179435623e+00
3.376037814026942253e+08,2.053499441369376566e+00,1.709596067456756145e+02,3.944119243388052976e+00
3.376037814966521263e+08,2.098997416208196132e+00,1.708054486224556285e+02,3.923512222795576321e+00
3.376037815010716915e+08,6.056662740695321290e+00,1.709227968722050832e+02,3.849125412932539181e+00
3.376037815143808722e+08,1.664789202380482891e+00,1.709318697387993495e+02,3.915344334857019160e+00
3.376037815872598290e+08,1.953038957008275567e+00,1.708931169158321381e+02,3.865699925138627702e+00
3.376037816598451734e+08,2.260701779952312584e+00,1.710529357437077920e+02,3.886057344658087942e+00
3.376037817245097756e+08,6.026146153810210571e+00,1.709756393658846889e+02,3.986650400181969367e+00
3.376037818095269799e+08,1.627690066561038984e+00,1.709337722912853508e+02,3.897330005378318862e+00
3.376037820479531884e+08,6.361995936346648506e+00,1.709186945191030986e+02,3.916627962229058291e+00
3.376037820612766147e+08,2.092223747624241792e+00,1.709046487290819414e+02,3.852206135466759385e+00
3.376037821079682112e+08,2.302834980167162371e+00,1.708727095936598914e+02,3.860802459405118015e+00
3.376037821434260011e+08,2.299144492182927824e+00,1.710159110183599296e+02,3.956637332633850868e+00
3.376037821962286830e+08,6.429195806902169963e+00,1.709666256115936562e+02,3.866498945340438365e+00
3.376037822210201621e+08,2.402545623523091756e+00,1.708707204251674909e+02,3.932640219252110381e+00
3.376037822324182987e+08,5.950050024564870199e+00,1.708479067468861103e+02,3.895955251629704907e+00
3.376037822569179535e+08,1.889689723968989377e+00,1.709315061389521873e+02,3.983719586322202133e+00
3.376037823042613268e+08,2.142545151136229453e+00,1.709412468156716614e+02,3.928994687340673142e+00
3.376037823632112741e+08,1.829345591520964653e+00,1.708766265451924085e+02,3.982171603503771085e+00
3.376037823717431426e+08,6.219377712275944603e+00,1.709828781246696394e+02,4.002160913233625550e+00
3.376037823977448344e+08,1.904443633323530616e+00,1.708849586645747536e+02,3.988750682483209076e+00
